source_run,condition,model_name,modality_used,task_name,task_type,cnv_variant,cnv_mask_name,cnv_mask_k,cnv_mask_source_model,cnv_mask_source_kind,cnv_mask_resolution,n_folds_complete,n_folds_total,n_folds_skipped,skip_reasons,expected_folds,is_complete,n_samples_total,auc_mean,auc_sd,auprc_mean,auprc_sd,accuracy_mean,accuracy_sd,sensitivity_mean,sensitivity_sd,specificity_mean,specificity_sd,balanced_accuracy_mean,balanced_accuracy_sd,brier_mean,brier_sd,ece_mean,ece_sd,sensitivity_at_spec90_mean,sensitivity_at_spec90_sd,sensitivity_at_spec95_mean,sensitivity_at_spec95_sd,specificity_at_sens90_mean,specificity_at_sens90_sd,specificity_at_sens95_mean,specificity_at_sens95_sd,macro_f1_mean,macro_f1_sd,macro_auc_ovr_mean,macro_auc_ovr_sd,mae_mean,mae_sd,mse_mean,mse_sd,rmse_mean,rmse_sd,r2_mean,r2_sd
gigapath/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,abmil,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6547178670553566,0.08447884796080891,,,,,,,,,,,,,,,,,,,0.4842804281121812,0.06259011548290307,0.7388497777679903,0.04304399695161514,,,,,,,,
uni2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,abmil,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6885724356606213,0.07897295017049397,,,,,,,,,,,,,,,,,,,0.5080737454455008,0.06613282023487091,0.7513838168364894,0.037295343385035165,,,,,,,,
gigapath/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6847797157482948,0.05778486243643908,,,,,,,,,,,,,,,,,,,0.5048418497158802,0.08687940706507483,0.7416129848558015,0.03965054581395746,,,,,,,,
uni2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6636520441457461,0.07909355605872355,,,,,,,,,,,,,,,,,,,0.5122706751796668,0.05160202416836773,0.745507208782607,0.030767490259951194,,,,,,,,
virchow2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6117140231850711,0.05027684564469399,,,,,,,,,,,,,,,,,,,0.4645784064995791,0.04983106606557879,0.7180682465743751,0.047377258052855815,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_pool_mean_img_only,image,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6527963137751777,0.08407203601069639,,,,,,,,,,,,,,,,,,,0.4685099908710063,0.06625874628218201,0.703460435677809,0.03927009843475895,,,,,,,,
gigapath/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,pool_mean,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6025297267879108,0.07170287833741644,,,,,,,,,,,,,,,,,,,0.44601517174653027,0.09356373589867245,0.7163673475325087,0.039034581160082016,,,,,,,,
uni2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,pool_mean,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.649527511417415,0.0745308615826007,,,,,,,,,,,,,,,,,,,0.49192235402577217,0.06500724113638023,0.7298666789015835,0.04215715275828181,,,,,,,,
virchow2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,pool_mean,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6527963137751777,0.08407203601069639,,,,,,,,,,,,,,,,,,,0.4685099908710062,0.06625874628218202,0.703460435677809,0.03927009843475894,,,,,,,,
gigapath/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,set_transformer_lite,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6343111292892234,0.07709998133582929,,,,,,,,,,,,,,,,,,,0.48221447716285937,0.06894952088520201,0.7335382901019827,0.04971300964275675,,,,,,,,
uni2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,set_transformer_lite,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6729594569293864,0.06275715830059723,,,,,,,,,,,,,,,,,,,0.5289468147584799,0.07905333203712936,0.7428845131758235,0.05116289173731738,,,,,,,,
virchow2/runs/image/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,set_transformer_lite,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,903,,,,,0.6648458639027414,0.07411678473334868,,,,,,,,,,,,,,,,,,,0.463192108657595,0.02871394318590344,0.7237747825118828,0.04453304823285819,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_gigapath_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.689650908864827,0.044230779203853036,,,,,,,,,,,,,,,,,,,0.43055699762927446,0.08311621506362264,0.760504053562556,0.04635370574585442,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_gigapath_uni2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7104791791673051,0.06213512271164097,,,,,,,,,,,,,,,,,,,0.46104213985800946,0.08786027917639799,0.7760508915600994,0.04752603868477659,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_gigapath_uni2_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.699925459988975,0.06360465935258887,,,,,,,,,,,,,,,,,,,0.4444985147669717,0.07411291240204484,0.774834878529819,0.05099902230278833,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_gigapath_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6941809701860703,0.0472452941415679,,,,,,,,,,,,,,,,,,,0.43026602381809675,0.06982223829705603,0.7650263714523875,0.049579298515210576,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_uni2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7011362050902077,0.0742108414023107,,,,,,,,,,,,,,,,,,,0.459889619134673,0.08244446773966599,0.771736031443307,0.04052409371182149,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_uni2_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6922413986935229,0.06477747956022332,,,,,,,,,,,,,,,,,,,0.4398051844456156,0.05226545101483342,0.7737793776730546,0.05159070883455796,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,cnv_plus_image_combo_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6850604250421879,0.06302678780939241,,,,,,,,,,,,,,,,,,,0.43405216935780394,0.04962075899741741,0.7484545978800632,0.05055672532295203,,,,,,,,
gigapath/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,coattn_abmil_cnv,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6597687646461401,0.0705173954188026,,,,,,,,,,,,,,,,,,,0.5298187045424182,0.07152647386782003,0.75008619174335,0.04009801751296958,,,,,,,,
uni2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,coattn_abmil_cnv,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6253935943003136,0.051977207681478114,,,,,,,,,,,,,,,,,,,0.5104352853171965,0.04211240329552578,0.7407553764201438,0.03968630522671297,,,,,,,,
gigapath/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,early_max_mlp,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.481556330306075,0.18737853552983558,,,,,,,,,,,,,,,,,,,0.31211149088248613,0.09462444831920679,0.6777689900872749,0.03771704071512752,,,,,,,,
uni2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,early_max_mlp,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6555803860009066,0.06642508016488634,,,,,,,,,,,,,,,,,,,0.4105176226629873,0.08941154558274386,0.6946419496842466,0.02529900931876339,,,,,,,,
virchow2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,early_max_mlp,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6552109537876541,0.04926726750705644,,,,,,,,,,,,,,,,,,,0.4024203605301767,0.08313852655339582,0.6755684878959364,0.045278277892855344,,,,,,,,
gigapath/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,early_mean_mlp,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6613797451845255,0.07892015240991777,,,,,,,,,,,,,,,,,,,0.48178728557596145,0.043498164284658525,0.7346063949632573,0.03835979653214918,,,,,,,,
uni2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,early_mean_mlp,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6575993401650437,0.07043324812115373,,,,,,,,,,,,,,,,,,,0.46810036558263024,0.03194797537907621,0.7405189663759425,0.03340203700903977,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_all3_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7035720571969252,0.0700925897096266,,,,,,,,,,,,,,,,,,,0.5110114518774778,0.07351601143190514,0.7824465463163659,0.04146028364497271,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_all3_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6943741823928807,0.05719777636733148,,,,,,,,,,,,,,,,,,,0.45179546329654163,0.05909420637728086,0.7813744729935007,0.04858204896004304,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_available_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7035720571969252,0.0700925897096266,,,,,,,,,,,,,,,,,,,0.5110114518774778,0.07351601143190514,0.7824465463163659,0.04146028364497271,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_available_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6943741823928807,0.05719777636733148,,,,,,,,,,,,,,,,,,,0.45179546329654163,0.05909420637728086,0.7813744729935007,0.04858204896004304,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_img_cnv_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7011362050902077,0.0742108414023107,,,,,,,,,,,,,,,,,,,0.459889619134673,0.08244446773966599,0.771736031443307,0.04052409371182149,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_img_cnv_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7076617450833125,0.06227041955469921,,,,,,,,,,,,,,,,,,,0.44076728563072853,0.05971667100695624,0.7666849983638618,0.04620774701394787,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_cnv_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6737843284977186,0.05156349474738476,,,,,,,,,,,,,,,,,,,0.47408861412594916,0.07306878708125274,0.7617558225493813,0.04914065823396447,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_cnv_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7005897740925278,0.04091132555175784,,,,,,,,,,,,,,,,,,,0.4509937835909036,0.05762332120063532,0.7402203145474096,0.0385625912242752,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_img_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6907325246564501,0.0828967028000447,,,,,,,,,,,,,,,,,,,0.5407016367404649,0.07163979118580854,0.770732974777063,0.038488913501552646,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,ensemble_mm_img_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6893635137983031,0.06011856843232175,,,,,,,,,,,,,,,,,,,0.44840336931971425,0.059249111991193086,0.775374109667485,0.05615855497767546,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_cnv_only,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6597253573297369,0.04213248467385722,,,,,,,,,,,,,,,,,,,0.3297555140256999,0.0371399690402306,0.679313542653464,0.03968335824103348,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_img_only,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6885724356606213,0.07897295017049397,,,,,,,,,,,,,,,,,,,0.5080737454455008,0.06613282023487091,0.7513838168364894,0.037295343385035144,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,expert_mm_only,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6597687646461401,0.0705173954188026,,,,,,,,,,,,,,,,,,,0.5298187045424182,0.07152647386782005,0.75008619174335,0.04009801751296958,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_uni2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7095181858064163,0.06985416310167283,,,,,,,,,,,,,,,,,,,0.5167897401817664,0.07548033475071629,0.7579816141240833,0.03969014592237535,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_uni2_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6988151378563858,0.08433490340985073,,,,,,,,,,,,,,,,,,,0.49603106776650596,0.07535300787880353,0.7592103124794439,0.04468854307802794,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_gigapath_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6934839421401482,0.06943933628436812,,,,,,,,,,,,,,,,,,,0.4752371186884544,0.06060103267493926,0.7457611483149436,0.041320819652282376,,,,,,,,
fusion/foundation_combo_20260304_200011,all_samples,image_combo_uni2_virchow2_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.690905475344192,0.079081062697364,,,,,,,,,,,,,,,,,,,0.49520136035522355,0.04248279785639574,0.7559032990258514,0.04630874098955174,,,,,,,,
gigapath/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6579091293663502,0.05764201625995238,,,,,,,,,,,,,,,,,,,0.5168189266487374,0.05511742431523367,0.7402326801093166,0.023031698702650785,,,,,,,,
uni2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6402013043038683,0.056709335512463876,,,,,,,,,,,,,,,,,,,0.4873497057187756,0.00763067203310985,0.738753433194367,0.02422771793073024,,,,,,,,
virchow2/runs/multimodal/all_samples/NextBiopsyTier3_stage1_all_samples,all_samples,intermediate_abmil_cnv,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.666516578531346,0.09161061201112604,,,,,,,,,,,,,,,,,,,0.5057866229523056,0.04570200265864561,0.7358789819619578,0.027168293303533812,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_pool_mean_mean,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6748714420645309,0.06134792660295636,,,,,,,,,,,,,,,,,,,0.4199911144594196,0.049335568902203045,0.7363493971809146,0.049913091248931465,,,,,,,,
virchow2/runs/late_fusion/all_samples_20260304_200011,all_samples,latefusion_pool_mean_stack_logit,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6807189769503494,0.060708755611977666,,,,,,,,,,,,,,,,,,,0.40256448606297957,0.03436363624073371,0.7299010298554712,0.03663223766049692,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k2_hard,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.658986168453727,0.076136274788029,,,,,,,,,,,,,,,,,,,0.5185532661097083,0.08037900803275348,0.7277862876571988,0.04725712250141105,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k2_soft,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6959846451228785,0.0775249460520714,,,,,,,,,,,,,,,,,,,0.5138434732181711,0.07578437924074721,0.780414353309487,0.04049327699575462,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k3_hard,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.674374086049768,0.0725618314767446,,,,,,,,,,,,,,,,,,,0.5235298845907039,0.06594100139013183,0.7248697612816181,0.0574345969981784,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k3_soft,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6962737965782224,0.073268890018158,,,,,,,,,,,,,,,,,,,0.5163776381081006,0.0673292727491174,0.7804271203340297,0.04062251529975488,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k4_hard,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6794723070769212,0.08647738509539896,,,,,,,,,,,,,,,,,,,0.5201421190383078,0.0635668759546697,0.7279872179186504,0.058511498773380896,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k4_soft,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7029960062102847,0.07680881674427154,,,,,,,,,,,,,,,,,,,0.5307743025711632,0.069461431429197,0.7813651395927164,0.04121906230391483,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k5_hard,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6733014578263499,0.07926498594616116,,,,,,,,,,,,,,,,,,,0.5238499352175244,0.0741445644500593,0.7032057883154386,0.03955112575894073,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k5_soft,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7021963207823296,0.07108417631534206,,,,,,,,,,,,,,,,,,,0.5323699128366409,0.07603871626359908,0.7816876409536502,0.040179464652986656,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k6_hard,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.6772681863163532,0.0746880923956739,,,,,,,,,,,,,,,,,,,0.48911259867181267,0.07192847285380793,0.7151851527535962,0.03886397318239204,,,,,,,,
routing/routing_moe_20260304_200011,all_samples,routing_k6_soft,multimodal,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,903,,,,,0.7058235370468726,0.06573104471778263,,,,,,,,,,,,,,,,,,,0.5268012302541611,0.07083593347821684,0.781662494245423,0.04066048856155015,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_elasticnet_logreg,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.45486045287842736,0.07110992880421602,,,,,,,,,,,,,,,,,,,0.3554113862956277,0.059371430122541945,0.5611517903629972,0.06407364166817098,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_linear_svm_calibrated,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.7218136932953535,0.08137773317094796,,,,,,,,,,,,,,,,,,,0.2788013024903774,0.01791077483424194,0.5198943265507301,0.0817893510474111,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_mlp,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.7124104742487681,0.07681579037319997,,,,,,,,,,,,,,,,,,,0.32813958194895415,0.0535032204439615,0.43320626702301873,0.07894092191054554,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_random_forest,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.7040446295333517,0.06717829061104548,,,,,,,,,,,,,,,,,,,0.3311528985656044,0.056074304524261084,0.6231464272108012,0.06803563689906582,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_temporal_delta_logreg,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.49201081686067927,0.04220548800699596,,,,,,,,,,,,,,,,,,,0.3642018738775461,0.033383318118452444,0.56285465395181,0.04242879870089765,,,,,,,,
cnv_anchor/runs/cnv/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,cnv_xgboost,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.7144534792739407,0.07000127310696393,,,,,,,,,,,,,,,,,,,0.38790622647158757,0.03052379287516834,0.6409951761773376,0.04553441819307639,,,,,,,,
cnv_anchor/runs/late_fusion/exclude_hgd_imc_20260304_200011,exclude_hgd_imc,latefusion_cnv_only,cnv,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.7144534792739407,0.07000127310696393,,,,,,,,,,,,,,,,,,,0.38790622647158757,0.03052379287516836,0.6409951761773376,0.04553441819307639,,,,,,,,
gigapath/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,abmil,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6705136832861656,0.0730199308018038,,,,,,,,,,,,,,,,,,,0.46365906041086385,0.04974601728711031,0.7306133337532371,0.07451534123005352,,,,,,,,
uni2/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,abmil,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6693126112853911,0.06101051621480598,,,,,,,,,,,,,,,,,,,0.4724264725289081,0.08623531436979914,0.7333612071153255,0.03946004184910387,,,,,,,,
gigapath/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6679792622760117,0.120836891077961,,,,,,,,,,,,,,,,,,,0.4850293019151602,0.05549356165148414,0.7209699631146965,0.06901637244478953,,,,,,,,
uni2/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6614410552406245,0.051695736420413335,,,,,,,,,,,,,,,,,,,0.4755886675101471,0.03153677871923189,0.7297352640372947,0.04854525999816863,,,,,,,,
virchow2/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,abmil_nogate,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6525009034590934,0.08180950956027844,,,,,,,,,,,,,,,,,,,0.4497842775854702,0.056578164471738766,0.6931498155762201,0.058648597769510515,,,,,,,,
virchow2/runs/late_fusion/exclude_hgd_imc_20260304_200011,exclude_hgd_imc,latefusion_pool_mean_img_only,image,NextBiopsyTier3,multiclass,windows_armdiff_plus_arms_plus_cx,none,-1,,,,5,5,0,,5,True,785,,,,,0.690389508755572,0.09135441640019147,,,,,,,,,,,,,,,,,,,0.44911110913667684,0.05017454010350765,0.6867311943450904,0.034107753238584074,,,,,,,,
gigapath/runs/image/exclude_hgd_imc/NextBiopsyTier3_stage2_exclusions,exclude_hgd_imc,pool_mean,image,NextBiopsyTier3,multiclass,NA,none,-1,,,,5,5,0,,5,True,785,,,,,0.6672183789509935,0.11569121997641571,,,,,,,,,,,,,,,,,,,0.49112071747278296,0.06103084796266403,0.7003916345308819,0.04329860177899865,,,,,,,,
